Index,L1,L2,L1_02
27890_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27891_ADT,T cell,CD4 Naive,T cell_ADT
27892_ADT,T cell,Treg,T cell_ADT
27893_ADT,T cell,CD4 Naive,T cell_ADT
27894_ADT,T cell,CD8 Memory_1,T cell_ADT
27895_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27896_ADT,B cell,Naive B,B cell_ADT
27897_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27898_ADT,T cell,gdT,T cell_ADT
27899_ADT,B cell,Naive B,B cell_ADT
27900_ADT,B cell,Naive B,B cell_ADT
27901_ADT,NK,CD56 bright NK,NK_ADT
27902_ADT,T cell,CD4 Naive,T cell_ADT
27903_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27904_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27905_ADT,T cell,CD8 Naive,T cell_ADT
27906_ADT,T cell,CD4 Memory,T cell_ADT
27907_ADT,T cell,CD4 Naive,T cell_ADT
27908_ADT,B cell,Memory B,B cell_ADT
27909_ADT,T cell,CD8 Effector_1,T cell_ADT
27910_ADT,T cell,CD8 Naive,T cell_ADT
27911_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27912_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27913_ADT,B cell,Naive B,B cell_ADT
27914_ADT,B cell,Memory B,B cell_ADT
27915_ADT,T cell,CD8 Memory_2,T cell_ADT
27916_ADT,T cell,CD4 Memory,T cell_ADT
27917_ADT,T cell,CD4 Naive,T cell_ADT
27918_ADT,T cell,CD4 Memory,T cell_ADT
27919_ADT,T cell,CD4 Memory,T cell_ADT
27920_ADT,B cell,Memory B,B cell_ADT
27921_ADT,T cell,CD8 Naive,T cell_ADT
27922_ADT,T cell,CD4 Naive,T cell_ADT
27923_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27924_ADT,T cell,CD8 Naive,T cell_ADT
27925_ADT,B cell,Plasmablast,B cell_ADT
27926_ADT,T cell,CD4 Memory,T cell_ADT
27927_ADT,NK,NK,NK_ADT
27928_ADT,Mono/DC,cDC2,Mono/DC_ADT
27929_ADT,Progenitor cells,HSC,Progenitor cells_ADT
27930_ADT,Mono/DC,cDC2,Mono/DC_ADT
27931_ADT,T cell,CD8 Naive,T cell_ADT
27932_ADT,T cell,Treg,T cell_ADT
27933_ADT,T cell,CD8 Naive,T cell_ADT
27934_ADT,T cell,MAIT,T cell_ADT
27935_ADT,T cell,Treg,T cell_ADT
27936_ADT,B cell,Memory B,B cell_ADT
27937_ADT,B cell,Memory B,B cell_ADT
27938_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27939_ADT,T cell,CD8 Naive,T cell_ADT
27940_ADT,T cell,CD8 Naive,T cell_ADT
27941_ADT,T cell,gdT,T cell_ADT
27942_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27943_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27944_ADT,Progenitor cells,GMP,Progenitor cells_ADT
27945_ADT,T cell,CD8 Naive,T cell_ADT
27946_ADT,T cell,MAIT,T cell_ADT
27947_ADT,T cell,CD4 Naive,T cell_ADT
27948_ADT,T cell,Treg,T cell_ADT
27949_ADT,T cell,CD4 Naive,T cell_ADT
27950_ADT,T cell,CD4 Memory,T cell_ADT
27951_ADT,T cell,CD4 Memory,T cell_ADT
27952_ADT,T cell,CD4 Naive,T cell_ADT
27953_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27954_ADT,Progenitor cells,LMPP,Progenitor cells_ADT
27955_ADT,B cell,Naive B,B cell_ADT
27956_ADT,T cell,CD8 Effector_2,T cell_ADT
27957_ADT,T cell,CD4 Memory,T cell_ADT
27958_ADT,Progenitor cells,GMP,Progenitor cells_ADT
27959_ADT,NK,NK,NK_ADT
27960_ADT,B cell,Memory B,B cell_ADT
27961_ADT,T cell,CD8 Memory_2,T cell_ADT
27962_ADT,T cell,CD4 Naive,T cell_ADT
27963_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27964_ADT,T cell,CD8 Naive,T cell_ADT
27965_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27966_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27967_ADT,T cell,MAIT,T cell_ADT
27968_ADT,B cell,Naive B,B cell_ADT
27969_ADT,Mono/DC,pDC,Mono/DC_ADT
27970_ADT,T cell,CD8 Naive,T cell_ADT
27971_ADT,T cell,CD4 Naive,T cell_ADT
27972_ADT,T cell,CD8 Naive,T cell_ADT
27973_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27974_ADT,B cell,Memory B,B cell_ADT
27975_ADT,T cell,CD8 Memory_2,T cell_ADT
27976_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27977_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27978_ADT,T cell,CD8 Memory_1,T cell_ADT
27979_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27980_ADT,T cell,CD4 Naive,T cell_ADT
27981_ADT,T cell,CD4 Memory,T cell_ADT
27982_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27983_ADT,T cell,CD4 Naive,T cell_ADT
27984_ADT,T cell,CD4 Naive,T cell_ADT
27985_ADT,B cell,Memory B,B cell_ADT
27986_ADT,T cell,CD8 Memory_2,T cell_ADT
27987_ADT,T cell,CD4 Memory,T cell_ADT
27988_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27989_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27990_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27991_ADT,T cell,CD8 Naive,T cell_ADT
27992_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27993_ADT,T cell,CD8 Naive,T cell_ADT
27994_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27995_ADT,T cell,CD4 Naive,T cell_ADT
27996_ADT,T cell,CD8 Effector_1,T cell_ADT
27997_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27998_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
27999_ADT,Progenitor cells,HSC,Progenitor cells_ADT
28000_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28001_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28002_ADT,T cell,CD4 Memory,T cell_ADT
28003_ADT,T cell,CD8 Memory_2,T cell_ADT
28004_ADT,T cell,CD4 Memory,T cell_ADT
28005_ADT,T cell,CD8 Naive,T cell_ADT
28006_ADT,B cell,Memory B,B cell_ADT
28007_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28008_ADT,T cell,CD8 Naive,T cell_ADT
28009_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28010_ADT,B cell,Plasmablast,B cell_ADT
28011_ADT,T cell,CD8 Effector_2,T cell_ADT
28012_ADT,T cell,CD4 Naive,T cell_ADT
28013_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28014_ADT,T cell,CD4 Memory,T cell_ADT
28015_ADT,T cell,CD8 Naive,T cell_ADT
28016_ADT,T cell,CD8 Naive,T cell_ADT
28017_ADT,T cell,CD4 Naive,T cell_ADT
28018_ADT,T cell,CD4 Memory,T cell_ADT
28019_ADT,T cell,CD4 Memory,T cell_ADT
28020_ADT,T cell,CD4 Naive,T cell_ADT
28021_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28022_ADT,T cell,CD4 Naive,T cell_ADT
28023_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28024_ADT,T cell,CD4 Memory,T cell_ADT
28025_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28026_ADT,B cell,Naive B,B cell_ADT
28027_ADT,Mono/DC,pDC,Mono/DC_ADT
28028_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28029_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28030_ADT,Progenitor cells,GMP,Progenitor cells_ADT
28031_ADT,T cell,CD8 Naive,T cell_ADT
28032_ADT,B cell,Naive B,B cell_ADT
28033_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28034_ADT,T cell,CD4 Memory,T cell_ADT
28035_ADT,B cell,Naive B,B cell_ADT
28036_ADT,T cell,CD4 Naive,T cell_ADT
28037_ADT,T cell,CD8 Naive,T cell_ADT
28038_ADT,T cell,CD4 Naive,T cell_ADT
28039_ADT,T cell,CD8 Effector_2,T cell_ADT
28040_ADT,Progenitor cells,GMP,Progenitor cells_ADT
28041_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28042_ADT,T cell,CD4 Naive,T cell_ADT
28043_ADT,T cell,CD8 Naive,T cell_ADT
28044_ADT,T cell,CD4 Naive,T cell_ADT
28045_ADT,T cell,CD8 Naive,T cell_ADT
28046_ADT,T cell,CD4 Memory,T cell_ADT
28047_ADT,T cell,CD4 Memory,T cell_ADT
28048_ADT,T cell,CD4 Naive,T cell_ADT
28049_ADT,Progenitor cells,Prog_Mk,Progenitor cells_ADT
28050_ADT,T cell,CD8 Naive,T cell_ADT
28051_ADT,B cell,Memory B,B cell_ADT
28052_ADT,T cell,CD8 Naive,T cell_ADT
28053_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28054_ADT,T cell,CD8 Effector_1,T cell_ADT
28055_ADT,T cell,Treg,T cell_ADT
28056_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28057_ADT,Progenitor cells,Prog_B 1,Progenitor cells_ADT
28058_ADT,T cell,CD8 Naive,T cell_ADT
28059_ADT,Progenitor cells,Prog_B 1,Progenitor cells_ADT
28060_ADT,Progenitor cells,Prog_B 1,Progenitor cells_ADT
28061_ADT,B cell,Memory B,B cell_ADT
28062_ADT,T cell,Treg,T cell_ADT
28063_ADT,T cell,CD8 Memory_2,T cell_ADT
28064_ADT,B cell,Naive B,B cell_ADT
28065_ADT,T cell,CD8 Naive,T cell_ADT
28066_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28067_ADT,T cell,CD8 Memory_1,T cell_ADT
28068_ADT,T cell,Treg,T cell_ADT
28069_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28070_ADT,B cell,Memory B,B cell_ADT
28071_ADT,Mono/DC,pDC,Mono/DC_ADT
28072_ADT,T cell,CD4 Naive,T cell_ADT
28073_ADT,B cell,Memory B,B cell_ADT
28074_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28075_ADT,B cell,Naive B,B cell_ADT
28076_ADT,NK,NK,NK_ADT
28077_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28078_ADT,B cell,Memory B,B cell_ADT
28079_ADT,T cell,CD4 Naive,T cell_ADT
28080_ADT,Mono/DC,cDC2,Mono/DC_ADT
28081_ADT,T cell,CD4 Memory,T cell_ADT
28082_ADT,T cell,CD4 Naive,T cell_ADT
28083_ADT,T cell,CD4 Memory,T cell_ADT
28084_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28085_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28086_ADT,B cell,Memory B,B cell_ADT
28087_ADT,T cell,Treg,T cell_ADT
28088_ADT,T cell,CD8 Naive,T cell_ADT
28089_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28090_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28091_ADT,T cell,CD4 Memory,T cell_ADT
28092_ADT,T cell,CD4 Naive,T cell_ADT
28093_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28094_ADT,T cell,CD8 Effector_1,T cell_ADT
28095_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28096_ADT,NK,NK,NK_ADT
28097_ADT,T cell,CD8 Naive,T cell_ADT
28098_ADT,Progenitor cells,Prog_B 1,Progenitor cells_ADT
28099_ADT,B cell,Memory B,B cell_ADT
28100_ADT,T cell,CD4 Naive,T cell_ADT
28101_ADT,T cell,CD8 Effector_2,T cell_ADT
28102_ADT,Progenitor cells,Prog_B 2,Progenitor cells_ADT
28103_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28104_ADT,T cell,CD4 Memory,T cell_ADT
28105_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28106_ADT,Progenitor cells,GMP,Progenitor cells_ADT
28107_ADT,B cell,Memory B,B cell_ADT
28108_ADT,T cell,CD4 Naive,T cell_ADT
28109_ADT,T cell,CD4 Naive,T cell_ADT
28110_ADT,T cell,CD8 Naive,T cell_ADT
28111_ADT,T cell,CD4 Naive,T cell_ADT
28112_ADT,T cell,CD4 Memory,T cell_ADT
28113_ADT,T cell,CD4 Memory,T cell_ADT
28114_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28115_ADT,B cell,Naive B,B cell_ADT
28116_ADT,B cell,Memory B,B cell_ADT
28117_ADT,T cell,CD4 Naive,T cell_ADT
28118_ADT,T cell,CD4 Naive,T cell_ADT
28119_ADT,B cell,Naive B,B cell_ADT
28120_ADT,T cell,CD4 Memory,T cell_ADT
28121_ADT,B cell,Naive B,B cell_ADT
28122_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28123_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28124_ADT,T cell,CD8 Naive,T cell_ADT
28125_ADT,T cell,CD8 Effector_2,T cell_ADT
28126_ADT,Progenitor cells,HSC,Progenitor cells_ADT
28127_ADT,T cell,CD4 Memory,T cell_ADT
28128_ADT,B cell,Naive B,B cell_ADT
28129_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28130_ADT,Progenitor cells,Prog_DC,Progenitor cells_ADT
28131_ADT,T cell,CD8 Naive,T cell_ADT
28132_ADT,T cell,CD4 Memory,T cell_ADT
28133_ADT,B cell,Memory B,B cell_ADT
28134_ADT,NK,NK,NK_ADT
28135_ADT,NK,NK,NK_ADT
28136_ADT,T cell,CD8 Naive,T cell_ADT
28137_ADT,B cell,Naive B,B cell_ADT
28138_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28139_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28140_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28141_ADT,T cell,CD8 Naive,T cell_ADT
28142_ADT,B cell,Memory B,B cell_ADT
28143_ADT,T cell,CD4 Naive,T cell_ADT
28144_ADT,B cell,Naive B,B cell_ADT
28145_ADT,T cell,CD4 Naive,T cell_ADT
28146_ADT,Mono/DC,cDC2,Mono/DC_ADT
28147_ADT,T cell,CD8 Naive,T cell_ADT
28148_ADT,B cell,Memory B,B cell_ADT
28149_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28150_ADT,T cell,CD8 Effector_1,T cell_ADT
28151_ADT,B cell,Naive B,B cell_ADT
28152_ADT,T cell,CD4 Memory,T cell_ADT
28153_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28154_ADT,T cell,CD4 Naive,T cell_ADT
28155_ADT,T cell,CD8 Effector_1,T cell_ADT
28156_ADT,B cell,Naive B,B cell_ADT
28157_ADT,T cell,CD4 Memory,T cell_ADT
28158_ADT,T cell,CD8 Naive,T cell_ADT
28159_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28160_ADT,T cell,MAIT,T cell_ADT
28161_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28162_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28163_ADT,B cell,Naive B,B cell_ADT
28164_ADT,B cell,Memory B,B cell_ADT
28165_ADT,T cell,CD8 Naive,T cell_ADT
28166_ADT,T cell,CD4 Naive,T cell_ADT
28167_ADT,T cell,CD8 Naive,T cell_ADT
28168_ADT,B cell,Plasmablast,B cell_ADT
28169_ADT,T cell,CD8 Naive,T cell_ADT
28170_ADT,T cell,CD4 Naive,T cell_ADT
28171_ADT,T cell,CD4 Naive,T cell_ADT
28172_ADT,Mono/DC,CD16 Mono,Mono/DC_ADT
28173_ADT,T cell,CD8 Naive,T cell_ADT
28174_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28175_ADT,T cell,CD4 Memory,T cell_ADT
28176_ADT,T cell,CD4 Memory,T cell_ADT
28177_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28178_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28179_ADT,T cell,CD4 Memory,T cell_ADT
28180_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28181_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28182_ADT,T cell,MAIT,T cell_ADT
28183_ADT,T cell,CD4 Naive,T cell_ADT
28184_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28185_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28186_ADT,T cell,CD4 Memory,T cell_ADT
28187_ADT,T cell,CD4 Naive,T cell_ADT
28188_ADT,T cell,CD4 Memory,T cell_ADT
28189_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28190_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28191_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28192_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28193_ADT,B cell,Naive B,B cell_ADT
28194_ADT,T cell,CD4 Memory,T cell_ADT
28195_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28196_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28197_ADT,T cell,CD4 Memory,T cell_ADT
28198_ADT,B cell,Memory B,B cell_ADT
28199_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28200_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28201_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28202_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28203_ADT,Progenitor cells,Prog_Mk,Progenitor cells_ADT
28204_ADT,T cell,CD4 Naive,T cell_ADT
28205_ADT,Mono/DC,pDC,Mono/DC_ADT
28206_ADT,T cell,CD4 Naive,T cell_ADT
28207_ADT,NK,NK,NK_ADT
28208_ADT,T cell,CD4 Naive,T cell_ADT
28209_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28210_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28211_ADT,Mono/DC,pDC,Mono/DC_ADT
28212_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28213_ADT,Progenitor cells,LMPP,Progenitor cells_ADT
28214_ADT,NK,NK,NK_ADT
28215_ADT,T cell,CD8 Naive,T cell_ADT
28216_ADT,T cell,CD4 Naive,T cell_ADT
28217_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28218_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28219_ADT,B cell,Naive B,B cell_ADT
28220_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28221_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28222_ADT,T cell,CD4 Memory,T cell_ADT
28223_ADT,T cell,CD4 Naive,T cell_ADT
28224_ADT,T cell,gdT,T cell_ADT
28225_ADT,Progenitor cells,Prog_Mk,Progenitor cells_ADT
28226_ADT,T cell,CD8 Naive,T cell_ADT
28227_ADT,T cell,CD4 Memory,T cell_ADT
28228_ADT,T cell,CD4 Memory,T cell_ADT
28229_ADT,Progenitor cells,GMP,Progenitor cells_ADT
28230_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28231_ADT,B cell,Memory B,B cell_ADT
28232_ADT,B cell,Memory B,B cell_ADT
28233_ADT,T cell,CD4 Memory,T cell_ADT
28234_ADT,T cell,CD4 Naive,T cell_ADT
28235_ADT,B cell,Memory B,B cell_ADT
28236_ADT,T cell,CD8 Naive,T cell_ADT
28237_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28238_ADT,T cell,CD4 Naive,T cell_ADT
28239_ADT,T cell,CD4 Memory,T cell_ADT
28240_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28241_ADT,NK,NK,NK_ADT
28242_ADT,Progenitor cells,GMP,Progenitor cells_ADT
28243_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28244_ADT,T cell,CD4 Naive,T cell_ADT
28245_ADT,T cell,CD8 Naive,T cell_ADT
28246_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28247_ADT,T cell,CD8 Naive,T cell_ADT
28248_ADT,B cell,Memory B,B cell_ADT
28249_ADT,T cell,CD4 Naive,T cell_ADT
28250_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28251_ADT,T cell,CD4 Naive,T cell_ADT
28252_ADT,NK,NK,NK_ADT
28253_ADT,T cell,CD8 Naive,T cell_ADT
28254_ADT,T cell,Treg,T cell_ADT
28255_ADT,B cell,Memory B,B cell_ADT
28256_ADT,NK,NK,NK_ADT
28257_ADT,B cell,Memory B,B cell_ADT
28258_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28259_ADT,T cell,CD4 Naive,T cell_ADT
28260_ADT,T cell,MAIT,T cell_ADT
28261_ADT,Mono/DC,cDC2,Mono/DC_ADT
28262_ADT,T cell,CD4 Naive,T cell_ADT
28263_ADT,T cell,CD8 Naive,T cell_ADT
28264_ADT,NK,NK,NK_ADT
28265_ADT,B cell,Naive B,B cell_ADT
28266_ADT,Mono/DC,CD16 Mono,Mono/DC_ADT
28267_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28268_ADT,Mono/DC,CD16 Mono,Mono/DC_ADT
28269_ADT,T cell,CD4 Memory,T cell_ADT
28270_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28271_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28272_ADT,Progenitor cells,LMPP,Progenitor cells_ADT
28273_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28274_ADT,T cell,CD4 Memory,T cell_ADT
28275_ADT,T cell,CD8 Naive,T cell_ADT
28276_ADT,T cell,CD8 Memory_2,T cell_ADT
28277_ADT,Progenitor cells,GMP,Progenitor cells_ADT
28278_ADT,T cell,CD4 Naive,T cell_ADT
28279_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28280_ADT,T cell,CD8 Naive,T cell_ADT
28281_ADT,B cell,Memory B,B cell_ADT
28282_ADT,T cell,CD4 Naive,T cell_ADT
28283_ADT,T cell,CD8 Effector_1,T cell_ADT
28284_ADT,T cell,CD8 Naive,T cell_ADT
28285_ADT,NK,NK,NK_ADT
28286_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28287_ADT,Mono/DC,cDC2,Mono/DC_ADT
28288_ADT,T cell,CD8 Naive,T cell_ADT
28289_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28290_ADT,Mono/DC,CD16 Mono,Mono/DC_ADT
28291_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28292_ADT,T cell,CD8 Memory_2,T cell_ADT
28293_ADT,T cell,CD4 Naive,T cell_ADT
28294_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28295_ADT,T cell,CD4 Naive,T cell_ADT
28296_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28297_ADT,Progenitor cells,HSC,Progenitor cells_ADT
28298_ADT,T cell,CD8 Memory_1,T cell_ADT
28299_ADT,T cell,CD8 Memory_1,T cell_ADT
28300_ADT,T cell,gdT,T cell_ADT
28301_ADT,B cell,Naive B,B cell_ADT
28302_ADT,Progenitor cells,LMPP,Progenitor cells_ADT
28303_ADT,T cell,CD4 Naive,T cell_ADT
28304_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28305_ADT,B cell,Naive B,B cell_ADT
28306_ADT,T cell,CD4 Naive,T cell_ADT
28307_ADT,T cell,CD8 Naive,T cell_ADT
28308_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28309_ADT,Mono/DC,CD16 Mono,Mono/DC_ADT
28310_ADT,T cell,CD4 Memory,T cell_ADT
28311_ADT,T cell,CD4 Memory,T cell_ADT
28312_ADT,T cell,CD4 Memory,T cell_ADT
28313_ADT,T cell,CD8 Naive,T cell_ADT
28314_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28315_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28316_ADT,T cell,CD4 Memory,T cell_ADT
28317_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28318_ADT,B cell,Naive B,B cell_ADT
28319_ADT,B cell,Naive B,B cell_ADT
28320_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28321_ADT,T cell,Treg,T cell_ADT
28322_ADT,T cell,CD4 Naive,T cell_ADT
28323_ADT,T cell,CD4 Naive,T cell_ADT
28324_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28325_ADT,T cell,CD4 Naive,T cell_ADT
28326_ADT,T cell,CD8 Memory_2,T cell_ADT
28327_ADT,T cell,CD8 Naive,T cell_ADT
28328_ADT,T cell,CD8 Naive,T cell_ADT
28329_ADT,T cell,CD4 Naive,T cell_ADT
28330_ADT,T cell,CD8 Effector_1,T cell_ADT
28331_ADT,Progenitor cells,LMPP,Progenitor cells_ADT
28332_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28333_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28334_ADT,T cell,CD8 Naive,T cell_ADT
28335_ADT,Progenitor cells,Prog_Mk,Progenitor cells_ADT
28336_ADT,T cell,CD8 Naive,T cell_ADT
28337_ADT,B cell,Memory B,B cell_ADT
28338_ADT,T cell,CD8 Naive,T cell_ADT
28339_ADT,T cell,CD8 Naive,T cell_ADT
28340_ADT,Mono/DC,cDC2,Mono/DC_ADT
28341_ADT,T cell,CD4 Memory,T cell_ADT
28342_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28343_ADT,B cell,Naive B,B cell_ADT
28344_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28345_ADT,B cell,Naive B,B cell_ADT
28346_ADT,T cell,CD4 Naive,T cell_ADT
28347_ADT,T cell,CD4 Memory,T cell_ADT
28348_ADT,T cell,CD4 Memory,T cell_ADT
28349_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28350_ADT,T cell,CD4 Naive,T cell_ADT
28351_ADT,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28352_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28353_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28354_ADT,T cell,CD8 Naive,T cell_ADT
28355_ADT,B cell,Naive B,B cell_ADT
28356_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28357_ADT,T cell,CD8 Memory_1,T cell_ADT
28358_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28359_ADT,B cell,Memory B,B cell_ADT
28360_ADT,T cell,CD8 Naive,T cell_ADT
28361_ADT,Mono/DC,CD16 Mono,Mono/DC_ADT
28362_ADT,B cell,Memory B,B cell_ADT
28363_ADT,T cell,CD4 Naive,T cell_ADT
28364_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28365_ADT,T cell,CD4 Naive,T cell_ADT
28366_ADT,T cell,CD8 Naive,T cell_ADT
28367_ADT,T cell,CD8 Memory_1,T cell_ADT
28368_ADT,B cell,Memory B,B cell_ADT
28369_ADT,T cell,CD8 Naive,T cell_ADT
28370_ADT,B cell,Memory B,B cell_ADT
28371_ADT,Progenitor cells,HSC,Progenitor cells_ADT
28372_ADT,T cell,CD8 Naive,T cell_ADT
28373_ADT,T cell,CD8 Naive,T cell_ADT
28374_ADT,T cell,CD4 Naive,T cell_ADT
28375_ADT,T cell,CD8 Naive,T cell_ADT
28376_ADT,Mono/DC,CD16 Mono,Mono/DC_ADT
28377_ADT,Progenitor cells,HSC,Progenitor cells_ADT
28378_ADT,T cell,MAIT,T cell_ADT
28379_ADT,Mono/DC,CD14 Mono,Mono/DC_ADT
28380_ADT,T cell,CD4 Memory,T cell_ADT
