Index,Flag,L1,L2,L1_02
25273_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25274_RNA,1,Progenitor cells,HSC,Progenitor cells_RNA
25278_RNA,1,T cell,CD4 Naive,T cell_RNA
25282_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25283_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25286_RNA,1,T cell,CD8 Naive,T cell_RNA
25288_RNA,1,B cell,Plasmablast,B cell_RNA
25293_RNA,1,T cell,CD4 Memory,T cell_RNA
25294_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25296_RNA,1,Mono/DC,pDC,Mono/DC_RNA
25297_RNA,1,NK,NK,NK_RNA
25298_RNA,1,T cell,CD4 Naive,T cell_RNA
25299_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25301_RNA,1,T cell,CD4 Memory,T cell_RNA
25305_RNA,1,T cell,CD8 Naive,T cell_RNA
25306_RNA,1,T cell,CD8 Naive,T cell_RNA
25309_RNA,1,T cell,CD8 Naive,T cell_RNA
25312_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25313_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25316_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25318_RNA,1,T cell,CD4 Naive,T cell_RNA
25319_RNA,1,NK,NK,NK_RNA
25321_RNA,1,T cell,CD8 Memory_2,T cell_RNA
25323_RNA,1,T cell,CD4 Memory,T cell_RNA
25324_RNA,1,T cell,Treg,T cell_RNA
25325_RNA,1,T cell,CD8 Naive,T cell_RNA
25326_RNA,1,T cell,CD4 Naive,T cell_RNA
25327_RNA,1,T cell,CD8 Naive,T cell_RNA
25329_RNA,1,T cell,CD4 Naive,T cell_RNA
25334_RNA,1,T cell,CD8 Naive,T cell_RNA
25335_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25341_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25344_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25347_RNA,1,T cell,CD4 Memory,T cell_RNA
25348_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25349_RNA,1,T cell,CD4 Naive,T cell_RNA
25351_RNA,1,T cell,MAIT,T cell_RNA
25352_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
25353_RNA,1,T cell,CD8 Naive,T cell_RNA
25354_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
25355_RNA,1,T cell,CD8 Naive,T cell_RNA
25358_RNA,1,Progenitor cells,HSC,Progenitor cells_RNA
25360_RNA,1,B cell,Naive B,B cell_RNA
25361_RNA,1,Progenitor cells,LMPP,Progenitor cells_RNA
25362_RNA,1,B cell,Memory B,B cell_RNA
25364_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25366_RNA,1,NK,NK,NK_RNA
25369_RNA,1,T cell,CD4 Naive,T cell_RNA
25370_RNA,1,B cell,Naive B,B cell_RNA
25373_RNA,1,T cell,CD4 Memory,T cell_RNA
25376_RNA,1,B cell,Memory B,B cell_RNA
25377_RNA,1,T cell,CD4 Memory,T cell_RNA
25378_RNA,1,T cell,CD4 Naive,T cell_RNA
25379_RNA,1,Mono/DC,pDC,Mono/DC_RNA
25380_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25382_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25383_RNA,1,B cell,Memory B,B cell_RNA
25385_RNA,1,T cell,CD8 Naive,T cell_RNA
25390_RNA,1,B cell,Memory B,B cell_RNA
25391_RNA,1,T cell,CD8 Effector_1,T cell_RNA
25392_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25397_RNA,1,T cell,CD4 Memory,T cell_RNA
25402_RNA,1,T cell,CD8 Effector_2,T cell_RNA
25406_RNA,1,Progenitor cells,Prog_DC,Progenitor cells_RNA
25408_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25411_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25412_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25413_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25414_RNA,1,Mono/DC,pDC,Mono/DC_RNA
25417_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25418_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25419_RNA,1,T cell,CD4 Memory,T cell_RNA
25429_RNA,1,T cell,CD4 Memory,T cell_RNA
25430_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25431_RNA,1,T cell,CD8 Naive,T cell_RNA
25433_RNA,1,Progenitor cells,Prog_B 2,Progenitor cells_RNA
25434_RNA,1,T cell,CD8 Naive,T cell_RNA
25435_RNA,1,T cell,CD4 Naive,T cell_RNA
25437_RNA,1,T cell,CD4 Naive,T cell_RNA
25438_RNA,1,T cell,CD4 Naive,T cell_RNA
25439_RNA,1,T cell,CD4 Memory,T cell_RNA
25440_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25441_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25442_RNA,1,T cell,CD4 Naive,T cell_RNA
25444_RNA,1,NK,NK,NK_RNA
25446_RNA,1,T cell,CD8 Naive,T cell_RNA
25451_RNA,1,T cell,CD4 Memory,T cell_RNA
25452_RNA,1,B cell,Plasmablast,B cell_RNA
25453_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25454_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25455_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25457_RNA,1,T cell,CD4 Memory,T cell_RNA
25458_RNA,1,T cell,CD4 Memory,T cell_RNA
25459_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25463_RNA,1,T cell,CD4 Naive,T cell_RNA
25464_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25465_RNA,1,T cell,CD8 Effector_1,T cell_RNA
25467_RNA,1,T cell,CD8 Naive,T cell_RNA
25471_RNA,1,T cell,CD4 Memory,T cell_RNA
25473_RNA,1,B cell,Naive B,B cell_RNA
25474_RNA,1,T cell,CD4 Naive,T cell_RNA
25476_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25477_RNA,1,T cell,CD8 Memory_2,T cell_RNA
25478_RNA,1,T cell,CD8 Naive,T cell_RNA
25479_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25481_RNA,1,T cell,CD4 Memory,T cell_RNA
25483_RNA,1,T cell,CD4 Memory,T cell_RNA
25484_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25485_RNA,1,B cell,Naive B,B cell_RNA
25486_RNA,1,T cell,CD8 Memory_2,T cell_RNA
25487_RNA,1,T cell,CD4 Naive,T cell_RNA
25488_RNA,1,T cell,CD4 Naive,T cell_RNA
25492_RNA,1,T cell,CD4 Naive,T cell_RNA
25494_RNA,1,B cell,Memory B,B cell_RNA
25496_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25497_RNA,1,B cell,Memory B,B cell_RNA
25499_RNA,1,B cell,Memory B,B cell_RNA
25501_RNA,1,T cell,CD8 Naive,T cell_RNA
25502_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25505_RNA,1,T cell,CD4 Memory,T cell_RNA
25506_RNA,1,T cell,CD8 Naive,T cell_RNA
25508_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
25511_RNA,1,T cell,CD8 Naive,T cell_RNA
25514_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25517_RNA,1,B cell,Memory B,B cell_RNA
25518_RNA,1,T cell,CD8 Naive,T cell_RNA
25520_RNA,1,T cell,CD8 Naive,T cell_RNA
25522_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25527_RNA,1,B cell,Naive B,B cell_RNA
25528_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25531_RNA,1,T cell,CD4 Naive,T cell_RNA
25532_RNA,1,T cell,CD4 Naive,T cell_RNA
25533_RNA,1,T cell,CD8 Memory_2,T cell_RNA
25534_RNA,1,Progenitor cells,Prog_Mk,Progenitor cells_RNA
25536_RNA,1,NK,NK,NK_RNA
25539_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25540_RNA,1,T cell,CD8 Memory_2,T cell_RNA
25541_RNA,1,B cell,Naive B,B cell_RNA
25542_RNA,1,T cell,CD8 Naive,T cell_RNA
25543_RNA,1,B cell,Memory B,B cell_RNA
25544_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25546_RNA,1,T cell,MAIT,T cell_RNA
25549_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25550_RNA,1,T cell,CD8 Naive,T cell_RNA
25554_RNA,1,B cell,Naive B,B cell_RNA
25557_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25562_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
25563_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25564_RNA,1,B cell,Memory B,B cell_RNA
25567_RNA,1,NK,NK,NK_RNA
25568_RNA,1,T cell,CD4 Naive,T cell_RNA
25570_RNA,1,T cell,CD8 Effector_1,T cell_RNA
25571_RNA,1,T cell,CD4 Naive,T cell_RNA
25572_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25573_RNA,1,B cell,Naive B,B cell_RNA
25579_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25581_RNA,1,T cell,CD4 Naive,T cell_RNA
25585_RNA,1,B cell,Naive B,B cell_RNA
25588_RNA,1,B cell,Naive B,B cell_RNA
25589_RNA,1,T cell,CD4 Memory,T cell_RNA
25591_RNA,1,NK,NK,NK_RNA
25596_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25599_RNA,1,T cell,CD8 Naive,T cell_RNA
25603_RNA,1,B cell,Memory B,B cell_RNA
25605_RNA,1,T cell,CD4 Naive,T cell_RNA
25606_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25607_RNA,1,T cell,CD8 Naive,T cell_RNA
25611_RNA,1,T cell,CD8 Naive,T cell_RNA
25612_RNA,1,T cell,CD8 Naive,T cell_RNA
25613_RNA,1,T cell,CD8 Naive,T cell_RNA
25614_RNA,1,T cell,CD8 Naive,T cell_RNA
25618_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25619_RNA,1,T cell,gdT,T cell_RNA
25626_RNA,1,T cell,CD4 Memory,T cell_RNA
25627_RNA,1,T cell,CD4 Naive,T cell_RNA
25630_RNA,1,B cell,Naive B,B cell_RNA
25631_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
25632_RNA,1,T cell,CD8 Naive,T cell_RNA
25633_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25637_RNA,1,T cell,CD4 Memory,T cell_RNA
25638_RNA,1,T cell,CD4 Naive,T cell_RNA
25639_RNA,1,T cell,CD4 Naive,T cell_RNA
25645_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25646_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25650_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25651_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25656_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25658_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25663_RNA,1,T cell,MAIT,T cell_RNA
25666_RNA,1,T cell,CD4 Memory,T cell_RNA
25667_RNA,1,NK,NK,NK_RNA
25669_RNA,1,T cell,CD8 Naive,T cell_RNA
25670_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25672_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25674_RNA,1,NK,NK,NK_RNA
25678_RNA,1,B cell,Memory B,B cell_RNA
25679_RNA,1,T cell,CD8 Effector_2,T cell_RNA
25680_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25681_RNA,1,T cell,CD4 Naive,T cell_RNA
25682_RNA,1,NK,NK,NK_RNA
25683_RNA,1,NK,NK,NK_RNA
25692_RNA,1,B cell,Naive B,B cell_RNA
25694_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25696_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25697_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25700_RNA,1,T cell,CD8 Naive,T cell_RNA
25702_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25705_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25706_RNA,1,T cell,CD4 Memory,T cell_RNA
25711_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25712_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25713_RNA,1,B cell,Naive B,B cell_RNA
25714_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25716_RNA,1,T cell,CD4 Naive,T cell_RNA
25718_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
25721_RNA,1,T cell,CD8 Naive,T cell_RNA
25722_RNA,1,NK,NK,NK_RNA
25723_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25725_RNA,1,B cell,Naive B,B cell_RNA
25726_RNA,1,T cell,CD8 Memory_2,T cell_RNA
25728_RNA,1,T cell,CD4 Memory,T cell_RNA
25729_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25734_RNA,1,T cell,CD8 Naive,T cell_RNA
25735_RNA,1,T cell,CD4 Memory,T cell_RNA
25739_RNA,1,T cell,CD4 Memory,T cell_RNA
25740_RNA,1,T cell,CD4 Naive,T cell_RNA
25748_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25749_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25751_RNA,1,T cell,CD4 Naive,T cell_RNA
25752_RNA,1,T cell,CD4 Naive,T cell_RNA
25754_RNA,1,T cell,CD4 Memory,T cell_RNA
25757_RNA,1,T cell,gdT,T cell_RNA
25758_RNA,1,B cell,Naive B,B cell_RNA
25759_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25760_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25761_RNA,1,T cell,CD4 Naive,T cell_RNA
25762_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25763_RNA,1,T cell,CD8 Naive,T cell_RNA
25764_RNA,1,B cell,Naive B,B cell_RNA
25766_RNA,1,NK,NK,NK_RNA
25767_RNA,1,B cell,Naive B,B cell_RNA
25768_RNA,1,T cell,CD8 Effector_1,T cell_RNA
25774_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25776_RNA,1,NK,NK,NK_RNA
25781_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25782_RNA,1,T cell,CD4 Naive,T cell_RNA
25783_RNA,1,B cell,Naive B,B cell_RNA
25784_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25785_RNA,1,B cell,Memory B,B cell_RNA
25788_RNA,1,T cell,CD4 Naive,T cell_RNA
25789_RNA,1,Mono/DC,pDC,Mono/DC_RNA
25790_RNA,1,T cell,CD8 Naive,T cell_RNA
25793_RNA,1,T cell,CD4 Memory,T cell_RNA
25794_RNA,1,T cell,CD8 Naive,T cell_RNA
25795_RNA,1,T cell,CD4 Naive,T cell_RNA
25796_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25797_RNA,1,Progenitor cells,HSC,Progenitor cells_RNA
25800_RNA,1,NK,NK,NK_RNA
25801_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
25802_RNA,1,T cell,CD4 Memory,T cell_RNA
25804_RNA,1,Progenitor cells,Prog_Mk,Progenitor cells_RNA
25805_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25807_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25809_RNA,1,B cell,Naive B,B cell_RNA
25810_RNA,1,T cell,CD4 Naive,T cell_RNA
25811_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25812_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25814_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25815_RNA,1,T cell,CD4 Naive,T cell_RNA
25816_RNA,1,T cell,CD8 Naive,T cell_RNA
25817_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25818_RNA,1,T cell,CD4 Naive,T cell_RNA
25820_RNA,1,T cell,gdT,T cell_RNA
25821_RNA,1,T cell,Treg,T cell_RNA
25830_RNA,1,T cell,CD8 Naive,T cell_RNA
25832_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25833_RNA,1,T cell,CD8 Effector_1,T cell_RNA
25834_RNA,1,B cell,Naive B,B cell_RNA
25839_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25842_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25844_RNA,1,T cell,CD4 Naive,T cell_RNA
25846_RNA,1,T cell,CD8 Naive,T cell_RNA
25853_RNA,1,T cell,CD4 Memory,T cell_RNA
25855_RNA,1,T cell,CD8 Effector_2,T cell_RNA
25861_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25864_RNA,1,T cell,CD4 Memory,T cell_RNA
25865_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25869_RNA,1,Progenitor cells,HSC,Progenitor cells_RNA
25870_RNA,1,T cell,CD4 Naive,T cell_RNA
25871_RNA,1,T cell,CD8 Naive,T cell_RNA
25872_RNA,1,T cell,CD4 Memory,T cell_RNA
25877_RNA,1,Progenitor cells,Prog_Mk,Progenitor cells_RNA
25878_RNA,1,T cell,CD4 Naive,T cell_RNA
25879_RNA,1,T cell,CD4 Naive,T cell_RNA
25880_RNA,1,Mono/DC,pDC,Mono/DC_RNA
25882_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25884_RNA,1,T cell,CD4 Naive,T cell_RNA
25885_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25889_RNA,1,Mono/DC,pDC,Mono/DC_RNA
25890_RNA,1,B cell,Naive B,B cell_RNA
25893_RNA,1,T cell,CD4 Memory,T cell_RNA
25896_RNA,1,T cell,MAIT,T cell_RNA
25897_RNA,1,T cell,CD4 Naive,T cell_RNA
25899_RNA,1,T cell,CD8 Effector_2,T cell_RNA
25901_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25902_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25903_RNA,1,B cell,Naive B,B cell_RNA
25904_RNA,1,T cell,Treg,T cell_RNA
25910_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25911_RNA,1,T cell,CD8 Naive,T cell_RNA
25912_RNA,1,T cell,CD8 Naive,T cell_RNA
25913_RNA,1,T cell,CD4 Naive,T cell_RNA
25915_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25916_RNA,1,B cell,Memory B,B cell_RNA
25917_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25919_RNA,1,T cell,CD8 Naive,T cell_RNA
25922_RNA,1,B cell,Naive B,B cell_RNA
25923_RNA,1,Progenitor cells,Prog_B 2,Progenitor cells_RNA
25925_RNA,1,T cell,CD4 Naive,T cell_RNA
25928_RNA,1,NK,NK,NK_RNA
25930_RNA,1,T cell,CD4 Naive,T cell_RNA
25932_RNA,1,T cell,CD4 Naive,T cell_RNA
25934_RNA,1,T cell,CD4 Naive,T cell_RNA
25936_RNA,1,T cell,CD4 Naive,T cell_RNA
25937_RNA,1,T cell,CD4 Memory,T cell_RNA
25941_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
25942_RNA,1,T cell,CD4 Memory,T cell_RNA
25944_RNA,1,T cell,CD8 Naive,T cell_RNA
25945_RNA,1,T cell,CD8 Memory_1,T cell_RNA
25946_RNA,1,B cell,Naive B,B cell_RNA
25948_RNA,1,T cell,CD4 Naive,T cell_RNA
25949_RNA,1,B cell,Memory B,B cell_RNA
25951_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25952_RNA,1,T cell,CD8 Naive,T cell_RNA
25956_RNA,1,T cell,CD8 Naive,T cell_RNA
25965_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
25966_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
25967_RNA,1,T cell,CD8 Memory_1,T cell_RNA
25974_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25975_RNA,1,T cell,CD4 Naive,T cell_RNA
25977_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25979_RNA,1,B cell,Naive B,B cell_RNA
25980_RNA,1,T cell,CD4 Memory,T cell_RNA
25982_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
25983_RNA,1,T cell,CD4 Naive,T cell_RNA
25984_RNA,1,T cell,CD4 Naive,T cell_RNA
25988_RNA,1,T cell,Treg,T cell_RNA
25990_RNA,1,T cell,CD8 Naive,T cell_RNA
25991_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
25993_RNA,1,T cell,CD8 Effector_1,T cell_RNA
25994_RNA,1,NK,NK,NK_RNA
25995_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
25996_RNA,1,T cell,CD4 Memory,T cell_RNA
25998_RNA,1,B cell,Memory B,B cell_RNA
25999_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
26002_RNA,1,T cell,CD8 Naive,T cell_RNA
26004_RNA,1,B cell,Naive B,B cell_RNA
26005_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26007_RNA,1,T cell,CD4 Memory,T cell_RNA
26008_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
26009_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
26010_RNA,1,B cell,Naive B,B cell_RNA
26012_RNA,1,T cell,CD8 Naive,T cell_RNA
26013_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
26017_RNA,1,T cell,CD8 Naive,T cell_RNA
26019_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26020_RNA,1,T cell,CD4 Naive,T cell_RNA
26023_RNA,1,T cell,CD8 Naive,T cell_RNA
26028_RNA,1,T cell,CD4 Memory,T cell_RNA
26031_RNA,1,T cell,CD4 Memory,T cell_RNA
26032_RNA,1,T cell,CD4 Naive,T cell_RNA
26033_RNA,1,T cell,CD8 Naive,T cell_RNA
26035_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26036_RNA,1,T cell,CD8 Naive,T cell_RNA
26043_RNA,1,T cell,Treg,T cell_RNA
26044_RNA,1,T cell,CD8 Naive,T cell_RNA
26045_RNA,1,B cell,Naive B,B cell_RNA
26046_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26048_RNA,1,B cell,Naive B,B cell_RNA
26051_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26052_RNA,1,B cell,Plasmablast,B cell_RNA
26057_RNA,1,T cell,CD8 Naive,T cell_RNA
26058_RNA,1,T cell,CD8 Memory_1,T cell_RNA
26059_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
26060_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26062_RNA,1,T cell,CD8 Naive,T cell_RNA
26066_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
26067_RNA,1,T cell,CD8 Naive,T cell_RNA
26068_RNA,1,B cell,Naive B,B cell_RNA
26069_RNA,1,T cell,gdT,T cell_RNA
26077_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26079_RNA,1,NK,NK,NK_RNA
26080_RNA,1,B cell,Memory B,B cell_RNA
26081_RNA,1,T cell,CD4 Memory,T cell_RNA
26083_RNA,1,Progenitor cells,Prog_DC,Progenitor cells_RNA
26084_RNA,1,Progenitor cells,LMPP,Progenitor cells_RNA
26089_RNA,1,Mono/DC,pDC,Mono/DC_RNA
26090_RNA,1,B cell,Memory B,B cell_RNA
26091_RNA,1,T cell,CD4 Naive,T cell_RNA
26094_RNA,1,T cell,gdT,T cell_RNA
26095_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26096_RNA,1,T cell,CD4 Memory,T cell_RNA
26098_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26103_RNA,1,T cell,CD8 Memory_1,T cell_RNA
26104_RNA,1,T cell,CD4 Naive,T cell_RNA
26105_RNA,1,T cell,CD8 Naive,T cell_RNA
26106_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26113_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
26114_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26115_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26116_RNA,1,B cell,Memory B,B cell_RNA
26117_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26118_RNA,1,B cell,Plasmablast,B cell_RNA
26122_RNA,1,T cell,CD8 Naive,T cell_RNA
26125_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26130_RNA,1,T cell,CD4 Naive,T cell_RNA
26131_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26138_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26140_RNA,1,T cell,CD8 Effector_2,T cell_RNA
26142_RNA,1,NK,NK,NK_RNA
26143_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
26146_RNA,1,T cell,Treg,T cell_RNA
26147_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
26149_RNA,1,T cell,CD8 Naive,T cell_RNA
26150_RNA,1,T cell,CD8 Naive,T cell_RNA
26152_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
26154_RNA,1,T cell,CD4 Naive,T cell_RNA
26165_RNA,1,T cell,CD8 Naive,T cell_RNA
26167_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
26169_RNA,1,T cell,CD4 Memory,T cell_RNA
26171_RNA,1,T cell,CD4 Memory,T cell_RNA
26173_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26178_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
26181_RNA,1,NK,NK,NK_RNA
26182_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
26183_RNA,1,T cell,CD8 Naive,T cell_RNA
26184_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26185_RNA,1,T cell,CD4 Memory,T cell_RNA
26186_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26187_RNA,1,T cell,CD4 Memory,T cell_RNA
26188_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
26189_RNA,1,NK,NK,NK_RNA
26192_RNA,1,B cell,Memory B,B cell_RNA
26193_RNA,1,T cell,CD8 Naive,T cell_RNA
26194_RNA,1,Progenitor cells,Prog_B 2,Progenitor cells_RNA
26195_RNA,1,T cell,CD4 Memory,T cell_RNA
26196_RNA,1,B cell,Naive B,B cell_RNA
26197_RNA,1,T cell,CD8 Naive,T cell_RNA
26198_RNA,1,T cell,CD4 Naive,T cell_RNA
26199_RNA,1,T cell,CD4 Naive,T cell_RNA
26200_RNA,1,T cell,CD4 Naive,T cell_RNA
26202_RNA,1,T cell,CD4 Naive,T cell_RNA
26204_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
26207_RNA,1,T cell,CD4 Memory,T cell_RNA
26211_RNA,1,T cell,CD4 Naive,T cell_RNA
26212_RNA,1,T cell,CD8 Memory_2,T cell_RNA
26213_RNA,1,T cell,CD8 Naive,T cell_RNA
26214_RNA,1,T cell,CD8 Naive,T cell_RNA
26217_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
26220_RNA,1,B cell,Memory B,B cell_RNA
