Index,Flag,L1,L2,L1_02
28297_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
28298_ADT,1,T cell,CD8 Memory_1,T cell_ADT
28301_ADT,1,B cell,Naive B,B cell_ADT
28307_ADT,1,T cell,CD8 Naive,T cell_ADT
28308_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28309_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
28310_ADT,1,T cell,CD4 Memory,T cell_ADT
28311_ADT,1,T cell,CD4 Memory,T cell_ADT
28312_ADT,1,T cell,CD4 Memory,T cell_ADT
28313_ADT,1,T cell,CD8 Naive,T cell_ADT
28314_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28315_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28316_ADT,1,T cell,CD4 Memory,T cell_ADT
28317_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28318_ADT,1,B cell,Naive B,B cell_ADT
28319_ADT,1,B cell,Naive B,B cell_ADT
28324_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28325_ADT,1,T cell,CD4 Naive,T cell_ADT
28326_ADT,1,T cell,CD8 Memory_2,T cell_ADT
28327_ADT,1,T cell,CD8 Naive,T cell_ADT
28328_ADT,1,T cell,CD8 Naive,T cell_ADT
28331_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
28332_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28333_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28335_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
28336_ADT,1,T cell,CD8 Naive,T cell_ADT
28337_ADT,1,B cell,Memory B,B cell_ADT
28340_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
28342_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28345_ADT,1,B cell,Naive B,B cell_ADT
28346_ADT,1,T cell,CD4 Naive,T cell_ADT
28350_ADT,1,T cell,CD4 Naive,T cell_ADT
28352_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28353_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28354_ADT,1,T cell,CD8 Naive,T cell_ADT
28355_ADT,1,B cell,Naive B,B cell_ADT
28356_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28357_ADT,1,T cell,CD8 Memory_1,T cell_ADT
28359_ADT,1,B cell,Memory B,B cell_ADT
28360_ADT,1,T cell,CD8 Naive,T cell_ADT
28361_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
28362_ADT,1,B cell,Memory B,B cell_ADT
28363_ADT,1,T cell,CD4 Naive,T cell_ADT
28364_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28365_ADT,1,T cell,CD4 Naive,T cell_ADT
28367_ADT,1,T cell,CD8 Memory_1,T cell_ADT
28368_ADT,1,B cell,Memory B,B cell_ADT
28370_ADT,1,B cell,Memory B,B cell_ADT
28371_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
28374_ADT,1,T cell,CD4 Naive,T cell_ADT
28376_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
28378_ADT,1,T cell,MAIT,T cell_ADT
28381_ADT,1,T cell,CD4 Naive,T cell_ADT
28382_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28384_ADT,1,T cell,CD8 Naive,T cell_ADT
28386_ADT,1,T cell,CD4 Memory,T cell_ADT
28387_ADT,1,B cell,Naive B,B cell_ADT
28390_ADT,1,B cell,Naive B,B cell_ADT
28392_ADT,1,T cell,CD8 Naive,T cell_ADT
28394_ADT,1,T cell,CD4 Memory,T cell_ADT
28396_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28399_ADT,1,T cell,CD8 Naive,T cell_ADT
28400_ADT,1,T cell,CD4 Naive,T cell_ADT
28401_ADT,1,T cell,CD8 Naive,T cell_ADT
28402_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
28404_ADT,1,B cell,Naive B,B cell_ADT
28410_ADT,1,T cell,CD8 Naive,T cell_ADT
28411_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
28415_ADT,1,B cell,Memory B,B cell_ADT
28416_ADT,1,T cell,CD4 Memory,T cell_ADT
28419_ADT,1,T cell,CD8 Naive,T cell_ADT
28421_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28423_ADT,1,T cell,CD4 Naive,T cell_ADT
28425_ADT,1,T cell,CD4 Memory,T cell_ADT
28427_ADT,1,B cell,Naive B,B cell_ADT
28429_ADT,1,NK,CD56 bright NK,NK_ADT
28431_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28434_ADT,1,T cell,gdT,T cell_ADT
28435_ADT,1,B cell,Naive B,B cell_ADT
28436_ADT,1,T cell,CD4 Memory,T cell_ADT
28437_ADT,1,T cell,CD4 Naive,T cell_ADT
28438_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28441_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28444_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28445_ADT,1,T cell,CD8 Naive,T cell_ADT
28446_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28449_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
28453_ADT,1,B cell,Naive B,B cell_ADT
28455_ADT,1,B cell,Memory B,B cell_ADT
28459_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28461_ADT,1,T cell,CD4 Naive,T cell_ADT
28462_ADT,1,NK,CD56 bright NK,NK_ADT
28466_ADT,1,T cell,CD4 Memory,T cell_ADT
28467_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28468_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28469_ADT,1,T cell,CD8 Naive,T cell_ADT
28470_ADT,1,B cell,Memory B,B cell_ADT
28472_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28474_ADT,1,T cell,CD4 Naive,T cell_ADT
28477_ADT,1,T cell,CD4 Naive,T cell_ADT
28478_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28481_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28483_ADT,1,T cell,CD8 Memory_2,T cell_ADT
28484_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28485_ADT,1,T cell,Treg,T cell_ADT
28488_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28490_ADT,1,B cell,Naive B,B cell_ADT
28491_ADT,1,T cell,CD4 Naive,T cell_ADT
28494_ADT,1,T cell,CD4 Memory,T cell_ADT
28495_ADT,1,T cell,CD4 Memory,T cell_ADT
28496_ADT,1,Progenitor cells,Prog_B 2,Progenitor cells_ADT
28497_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28504_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
28507_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28509_ADT,1,T cell,CD4 Memory,T cell_ADT
28511_ADT,1,B cell,Memory B,B cell_ADT
28512_ADT,1,T cell,CD4 Naive,T cell_ADT
28515_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
28517_ADT,1,T cell,gdT,T cell_ADT
28521_ADT,1,NK,NK,NK_ADT
28525_ADT,1,B cell,Naive B,B cell_ADT
28526_ADT,1,T cell,CD4 Naive,T cell_ADT
28527_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28528_ADT,1,T cell,CD4 Memory,T cell_ADT
28529_ADT,1,B cell,Naive B,B cell_ADT
28530_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28531_ADT,1,B cell,Naive B,B cell_ADT
28534_ADT,1,B cell,Naive B,B cell_ADT
28535_ADT,1,T cell,CD4 Memory,T cell_ADT
28536_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28540_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28541_ADT,1,T cell,CD8 Naive,T cell_ADT
28543_ADT,1,T cell,Treg,T cell_ADT
28544_ADT,1,T cell,CD4 Naive,T cell_ADT
28548_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
28550_ADT,1,B cell,Memory B,B cell_ADT
28551_ADT,1,NK,NK,NK_ADT
28552_ADT,1,T cell,CD8 Memory_1,T cell_ADT
28553_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
28556_ADT,1,B cell,Naive B,B cell_ADT
28557_ADT,1,T cell,Treg,T cell_ADT
28558_ADT,1,T cell,CD8 Naive,T cell_ADT
28559_ADT,1,T cell,CD4 Naive,T cell_ADT
28561_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28563_ADT,1,B cell,Memory B,B cell_ADT
28564_ADT,1,T cell,CD8 Naive,T cell_ADT
28565_ADT,1,T cell,MAIT,T cell_ADT
28566_ADT,1,B cell,Plasmablast,B cell_ADT
28567_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28569_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28570_ADT,1,T cell,CD8 Naive,T cell_ADT
28572_ADT,1,T cell,CD8 Effector_2,T cell_ADT
28573_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28574_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28578_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28579_ADT,1,T cell,CD4 Memory,T cell_ADT
28580_ADT,1,T cell,CD8 Naive,T cell_ADT
28582_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28583_ADT,1,B cell,Memory B,B cell_ADT
28584_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28586_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
28587_ADT,1,T cell,CD4 Naive,T cell_ADT
28588_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28589_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28590_ADT,1,B cell,Naive B,B cell_ADT
28591_ADT,1,T cell,MAIT,T cell_ADT
28592_ADT,1,T cell,CD8 Memory_1,T cell_ADT
28593_ADT,1,B cell,Memory B,B cell_ADT
28594_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28597_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
28599_ADT,1,T cell,CD8 Naive,T cell_ADT
28601_ADT,1,T cell,CD4 Naive,T cell_ADT
28602_ADT,1,T cell,CD4 Naive,T cell_ADT
28603_ADT,1,T cell,CD8 Naive,T cell_ADT
28605_ADT,1,B cell,Naive B,B cell_ADT
28610_ADT,1,T cell,CD8 Naive,T cell_ADT
28611_ADT,1,T cell,CD8 Naive,T cell_ADT
28620_ADT,1,T cell,CD4 Memory,T cell_ADT
28623_ADT,1,B cell,Memory B,B cell_ADT
28625_ADT,1,T cell,CD8 Naive,T cell_ADT
28627_ADT,1,T cell,CD4 Memory,T cell_ADT
28629_ADT,1,T cell,CD8 Naive,T cell_ADT
28630_ADT,1,T cell,CD8 Memory_2,T cell_ADT
28636_ADT,1,B cell,Memory B,B cell_ADT
28637_ADT,1,NK,CD56 bright NK,NK_ADT
28639_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28640_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
28642_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28644_ADT,1,B cell,Naive B,B cell_ADT
28650_ADT,1,T cell,Treg,T cell_ADT
28652_ADT,1,B cell,Memory B,B cell_ADT
28655_ADT,1,NK,NK,NK_ADT
28657_ADT,1,T cell,CD4 Memory,T cell_ADT
28658_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28661_ADT,1,T cell,CD4 Naive,T cell_ADT
28663_ADT,1,B cell,Naive B,B cell_ADT
28664_ADT,1,B cell,Naive B,B cell_ADT
28665_ADT,1,Mono/DC,pDC,Mono/DC_ADT
28668_ADT,1,T cell,CD8 Naive,T cell_ADT
28670_ADT,1,T cell,CD4 Naive,T cell_ADT
28671_ADT,1,T cell,CD4 Naive,T cell_ADT
28672_ADT,1,B cell,Memory B,B cell_ADT
28673_ADT,1,B cell,Memory B,B cell_ADT
28674_ADT,1,T cell,CD4 Memory,T cell_ADT
28684_ADT,1,T cell,MAIT,T cell_ADT
28686_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28687_ADT,1,T cell,CD8 Naive,T cell_ADT
28688_ADT,1,T cell,CD8 Naive,T cell_ADT
28689_ADT,1,B cell,Memory B,B cell_ADT
28691_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28697_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28698_ADT,1,T cell,CD4 Memory,T cell_ADT
28700_ADT,1,B cell,Naive B,B cell_ADT
28706_ADT,1,B cell,Naive B,B cell_ADT
28708_ADT,1,T cell,CD4 Naive,T cell_ADT
28711_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28712_ADT,1,B cell,Memory B,B cell_ADT
28717_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28720_ADT,1,T cell,CD8 Naive,T cell_ADT
28722_ADT,1,T cell,CD8 Naive,T cell_ADT
28724_ADT,1,T cell,CD8 Naive,T cell_ADT
28726_ADT,1,T cell,CD8 Naive,T cell_ADT
28727_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28728_ADT,1,NK,NK,NK_ADT
28729_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28730_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28731_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28733_ADT,1,B cell,Naive B,B cell_ADT
28734_ADT,1,T cell,CD4 Naive,T cell_ADT
28735_ADT,1,T cell,CD4 Naive,T cell_ADT
28737_ADT,1,T cell,CD4 Naive,T cell_ADT
28739_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28742_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28743_ADT,1,T cell,CD4 Naive,T cell_ADT
28744_ADT,1,T cell,CD4 Memory,T cell_ADT
28745_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28749_ADT,1,T cell,CD8 Naive,T cell_ADT
28750_ADT,1,T cell,MAIT,T cell_ADT
28751_ADT,1,B cell,Memory B,B cell_ADT
28754_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28757_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
28758_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28761_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
28763_ADT,1,Progenitor cells,Prog_DC,Progenitor cells_ADT
28766_ADT,1,T cell,CD8 Naive,T cell_ADT
28767_ADT,1,T cell,CD4 Naive,T cell_ADT
28768_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28778_ADT,1,T cell,CD8 Memory_1,T cell_ADT
28779_ADT,1,NK,NK,NK_ADT
28780_ADT,1,T cell,CD8 Memory_2,T cell_ADT
28787_ADT,1,T cell,CD4 Memory,T cell_ADT
28788_ADT,1,T cell,CD4 Memory,T cell_ADT
28790_ADT,1,NK,NK,NK_ADT
28792_ADT,1,B cell,Memory B,B cell_ADT
28795_ADT,1,NK,NK,NK_ADT
28798_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28802_ADT,1,T cell,Treg,T cell_ADT
28805_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28807_ADT,1,T cell,CD8 Naive,T cell_ADT
28809_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28814_ADT,1,T cell,CD8 Naive,T cell_ADT
28815_ADT,1,T cell,CD4 Naive,T cell_ADT
28817_ADT,1,T cell,CD4 Memory,T cell_ADT
28819_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28820_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28821_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28822_ADT,1,T cell,gdT,T cell_ADT
28825_ADT,1,B cell,Naive B,B cell_ADT
28827_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28833_ADT,1,T cell,CD4 Naive,T cell_ADT
28834_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28835_ADT,1,T cell,CD4 Naive,T cell_ADT
28836_ADT,1,T cell,CD4 Naive,T cell_ADT
28838_ADT,1,T cell,CD4 Naive,T cell_ADT
28845_ADT,1,T cell,CD4 Memory,T cell_ADT
28846_ADT,1,T cell,CD8 Memory_2,T cell_ADT
28849_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28851_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28852_ADT,1,T cell,CD4 Memory,T cell_ADT
28854_ADT,1,T cell,CD4 Naive,T cell_ADT
28855_ADT,1,T cell,CD4 Naive,T cell_ADT
28856_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28858_ADT,1,T cell,CD8 Effector_2,T cell_ADT
28859_ADT,1,T cell,CD4 Memory,T cell_ADT
28862_ADT,1,T cell,CD4 Naive,T cell_ADT
28864_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28865_ADT,1,T cell,CD4 Naive,T cell_ADT
28870_ADT,1,NK,NK,NK_ADT
28876_ADT,1,B cell,Memory B,B cell_ADT
28877_ADT,1,T cell,CD4 Naive,T cell_ADT
28881_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28884_ADT,1,T cell,CD8 Naive,T cell_ADT
28890_ADT,1,B cell,Memory B,B cell_ADT
28891_ADT,1,NK,NK,NK_ADT
28894_ADT,1,NK,NK,NK_ADT
28896_ADT,1,T cell,CD4 Naive,T cell_ADT
28898_ADT,1,B cell,Memory B,B cell_ADT
28899_ADT,1,T cell,CD4 Naive,T cell_ADT
28903_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28910_ADT,1,T cell,CD8 Memory_2,T cell_ADT
28911_ADT,1,T cell,CD8 Naive,T cell_ADT
28912_ADT,1,T cell,CD8 Naive,T cell_ADT
28913_ADT,1,T cell,CD4 Naive,T cell_ADT
28914_ADT,1,T cell,CD4 Memory,T cell_ADT
28916_ADT,1,B cell,Naive B,B cell_ADT
28918_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28920_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28921_ADT,1,B cell,Memory B,B cell_ADT
28923_ADT,1,B cell,Naive B,B cell_ADT
28924_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28925_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
28926_ADT,1,T cell,CD4 Memory,T cell_ADT
28927_ADT,1,T cell,CD4 Memory,T cell_ADT
28929_ADT,1,T cell,CD4 Naive,T cell_ADT
28931_ADT,1,B cell,Naive B,B cell_ADT
28932_ADT,1,T cell,CD4 Naive,T cell_ADT
28936_ADT,1,T cell,CD8 Effector_1,T cell_ADT
28937_ADT,1,B cell,Memory B,B cell_ADT
28938_ADT,1,T cell,CD4 Naive,T cell_ADT
28940_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28941_ADT,1,T cell,CD4 Naive,T cell_ADT
28942_ADT,1,B cell,Memory B,B cell_ADT
28943_ADT,1,T cell,CD4 Memory,T cell_ADT
28946_ADT,1,T cell,CD8 Memory_2,T cell_ADT
28948_ADT,1,B cell,Memory B,B cell_ADT
28950_ADT,1,T cell,CD4 Memory,T cell_ADT
28952_ADT,1,T cell,Treg,T cell_ADT
28957_ADT,1,T cell,MAIT,T cell_ADT
28960_ADT,1,T cell,CD8 Naive,T cell_ADT
28964_ADT,1,NK,NK,NK_ADT
28966_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28967_ADT,1,T cell,CD8 Naive,T cell_ADT
28974_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28976_ADT,1,B cell,Naive B,B cell_ADT
28978_ADT,1,T cell,CD4 Memory,T cell_ADT
28981_ADT,1,T cell,gdT,T cell_ADT
28985_ADT,1,T cell,CD4 Naive,T cell_ADT
28993_ADT,1,T cell,MAIT,T cell_ADT
28994_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
28999_ADT,1,T cell,CD4 Naive,T cell_ADT
29002_ADT,1,T cell,CD8 Naive,T cell_ADT
29004_ADT,1,T cell,MAIT,T cell_ADT
29006_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29007_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29008_ADT,1,T cell,CD4 Naive,T cell_ADT
29009_ADT,1,T cell,CD4 Memory,T cell_ADT
29010_ADT,1,B cell,Naive B,B cell_ADT
29013_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29014_ADT,1,T cell,CD4 Memory,T cell_ADT
29016_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
29018_ADT,1,T cell,CD4 Naive,T cell_ADT
29019_ADT,1,T cell,CD4 Memory,T cell_ADT
29025_ADT,1,B cell,Plasmablast,B cell_ADT
29026_ADT,1,NK,NK,NK_ADT
29027_ADT,1,T cell,CD4 Memory,T cell_ADT
29029_ADT,1,T cell,CD4 Naive,T cell_ADT
29031_ADT,1,T cell,CD8 Naive,T cell_ADT
29032_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29033_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29039_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
29040_ADT,1,B cell,Naive B,B cell_ADT
29042_ADT,1,T cell,CD8 Memory_2,T cell_ADT
29044_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29045_ADT,1,NK,NK,NK_ADT
29046_ADT,1,T cell,CD4 Memory,T cell_ADT
29048_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29050_ADT,1,B cell,Naive B,B cell_ADT
29052_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29053_ADT,1,T cell,CD8 Naive,T cell_ADT
29055_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
29057_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29058_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
29061_ADT,1,T cell,CD8 Effector_1,T cell_ADT
29062_ADT,1,T cell,CD4 Naive,T cell_ADT
29064_ADT,1,T cell,CD8 Naive,T cell_ADT
29065_ADT,1,T cell,CD8 Naive,T cell_ADT
29066_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29071_ADT,1,T cell,CD8 Naive,T cell_ADT
29072_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
29073_ADT,1,Progenitor cells,Prog_DC,Progenitor cells_ADT
29074_ADT,1,T cell,CD4 Naive,T cell_ADT
29077_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29080_ADT,1,T cell,CD4 Naive,T cell_ADT
29082_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
29083_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29086_ADT,1,T cell,CD4 Naive,T cell_ADT
29087_ADT,1,T cell,CD4 Memory,T cell_ADT
29088_ADT,1,T cell,CD4 Naive,T cell_ADT
29090_ADT,1,T cell,CD4 Memory,T cell_ADT
29091_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29093_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29096_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
29100_ADT,1,T cell,CD8 Effector_2,T cell_ADT
29101_ADT,1,T cell,CD4 Memory,T cell_ADT
29102_ADT,1,T cell,CD4 Memory,T cell_ADT
29103_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
29104_ADT,1,T cell,CD4 Memory,T cell_ADT
29106_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
29108_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29112_ADT,1,T cell,CD8 Naive,T cell_ADT
29114_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29116_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
29120_ADT,1,B cell,Memory B,B cell_ADT
29121_ADT,1,T cell,CD4 Memory,T cell_ADT
29122_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29125_ADT,1,NK,NK,NK_ADT
29127_ADT,1,Mono/DC,pDC,Mono/DC_ADT
29128_ADT,1,T cell,CD4 Memory,T cell_ADT
29129_ADT,1,T cell,CD8 Naive,T cell_ADT
29130_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29131_ADT,1,T cell,CD4 Memory,T cell_ADT
29135_ADT,1,T cell,CD4 Naive,T cell_ADT
29136_ADT,1,B cell,Naive B,B cell_ADT
29137_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29138_ADT,1,B cell,Naive B,B cell_ADT
29144_ADT,1,T cell,CD8 Effector_2,T cell_ADT
29145_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29149_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
29151_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29155_ADT,1,T cell,CD8 Memory_2,T cell_ADT
29159_ADT,1,T cell,CD4 Memory,T cell_ADT
29160_ADT,1,T cell,CD8 Naive,T cell_ADT
29166_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29167_ADT,1,T cell,CD4 Naive,T cell_ADT
29168_ADT,1,T cell,CD4 Naive,T cell_ADT
29169_ADT,1,T cell,gdT,T cell_ADT
29170_ADT,1,T cell,CD4 Memory,T cell_ADT
29177_ADT,1,T cell,CD8 Naive,T cell_ADT
29181_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29184_ADT,1,T cell,CD4 Memory,T cell_ADT
29185_ADT,1,T cell,CD8 Naive,T cell_ADT
29187_ADT,1,T cell,Treg,T cell_ADT
29190_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29192_ADT,1,T cell,CD4 Memory,T cell_ADT
29194_ADT,1,T cell,CD8 Naive,T cell_ADT
29195_ADT,1,T cell,CD4 Memory,T cell_ADT
29199_ADT,1,T cell,CD4 Naive,T cell_ADT
29201_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29204_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29205_ADT,1,B cell,Memory B,B cell_ADT
29208_ADT,1,T cell,CD8 Naive,T cell_ADT
29213_ADT,1,T cell,CD4 Memory,T cell_ADT
29214_ADT,1,T cell,CD8 Naive,T cell_ADT
29216_ADT,1,B cell,Naive B,B cell_ADT
29218_ADT,1,T cell,CD4 Naive,T cell_ADT
29220_ADT,1,T cell,CD4 Naive,T cell_ADT
29225_ADT,1,T cell,CD4 Naive,T cell_ADT
29229_ADT,1,T cell,CD8 Naive,T cell_ADT
29230_ADT,1,T cell,CD8 Effector_1,T cell_ADT
29233_ADT,1,T cell,CD4 Memory,T cell_ADT
29235_ADT,1,T cell,CD8 Naive,T cell_ADT
29237_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29238_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29241_ADT,1,T cell,MAIT,T cell_ADT
29246_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29247_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
29249_ADT,1,B cell,Naive B,B cell_ADT
29250_ADT,1,B cell,Naive B,B cell_ADT
29252_ADT,1,T cell,CD4 Naive,T cell_ADT
29253_ADT,1,B cell,Naive B,B cell_ADT
29256_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
29257_ADT,1,NK,CD56 bright NK,NK_ADT
29258_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
29260_ADT,1,T cell,CD8 Naive,T cell_ADT
