Index,cell_type_00,cell_type_01,cell_type,cell_type_02
7886_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
7887_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7888_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7889_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7890_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7891_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
7892_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7893_RNA,NK,NK_RNA,NK,NK_RNA
7894_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7895_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7896_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7897_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7898_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7899_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7900_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
7901_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7902_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7903_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7904_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7905_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
7906_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
7907_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
7908_RNA,NK,NK_RNA,NK,NK_RNA
7909_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7910_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7911_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
7912_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7913_RNA,NK,NK_RNA,NK,NK_RNA
7914_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7915_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7916_RNA,gdT,gdT_RNA,CD8,CD8_RNA
7917_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7918_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7919_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7920_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
7921_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7922_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7923_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7924_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
7925_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7926_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
7927_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7928_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7929_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7930_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7931_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7932_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7933_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7934_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
7935_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7936_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7937_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7938_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7939_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7940_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
7941_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7942_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
7943_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7944_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
7945_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7946_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7947_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
7948_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7949_RNA,Treg,Treg_RNA,CD4,CD4_RNA
7950_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7951_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
7952_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7953_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
7954_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7955_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7956_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7957_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
7958_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7959_RNA,NK,NK_RNA,NK,NK_RNA
7960_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7961_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7962_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7963_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7964_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
7965_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7966_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7967_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7968_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7969_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7970_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
7971_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7972_RNA,NK,NK_RNA,NK,NK_RNA
7973_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7974_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
7975_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7976_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7977_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7978_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
7979_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7980_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7981_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7982_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7983_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7984_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7985_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7986_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7987_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
7988_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7989_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
7990_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
7991_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7992_RNA,NK,NK_RNA,NK,NK_RNA
7993_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7994_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7995_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
7996_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7997_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7998_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
7999_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8000_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8001_RNA,NK,NK_RNA,NK,NK_RNA
8002_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8003_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8004_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8005_RNA,NK,NK_RNA,NK,NK_RNA
8006_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8007_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8008_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8009_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8010_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8011_RNA,NK,NK_RNA,NK,NK_RNA
8012_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8013_RNA,Treg,Treg_RNA,CD4,CD4_RNA
8014_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
8015_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8016_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8017_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8018_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8019_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8020_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8021_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8022_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8023_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8024_RNA,HSPC,HSPC_RNA,HSPC,HSPC_RNA
8025_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8026_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8027_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
8028_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8029_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8030_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8031_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8032_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8033_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8034_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8035_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
8036_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
8037_RNA,NK,NK_RNA,NK,NK_RNA
8038_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8039_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8040_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8041_RNA,NK,NK_RNA,NK,NK_RNA
8042_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8043_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
8044_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8045_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
8046_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
8047_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8048_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8049_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
8050_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8051_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8052_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8053_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8054_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8055_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
8056_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8057_RNA,Treg,Treg_RNA,CD4,CD4_RNA
8058_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8059_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8060_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8061_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8062_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8063_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8064_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8065_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8066_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8067_RNA,Treg,Treg_RNA,CD4,CD4_RNA
8068_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
8069_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8070_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8071_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8072_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8073_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8074_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8075_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8076_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8077_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8078_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8079_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8080_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8081_RNA,Treg,Treg_RNA,CD4,CD4_RNA
8082_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8083_RNA,NK,NK_RNA,NK,NK_RNA
8084_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8085_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8086_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8087_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8088_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8089_RNA,HSPC,HSPC_RNA,HSPC,HSPC_RNA
8090_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8091_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8092_RNA,gdT,gdT_RNA,CD8,CD8_RNA
8093_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8094_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8095_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8096_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8097_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8098_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8099_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
8100_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8101_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8102_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8103_RNA,gdT,gdT_RNA,CD8,CD8_RNA
8104_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8105_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8106_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8107_RNA,NK,NK_RNA,NK,NK_RNA
8108_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
8109_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8110_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8111_RNA,NK,NK_RNA,NK,NK_RNA
8112_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8113_RNA,Plasma,Plasma_RNA,B Cells,B Cells_RNA
8114_RNA,NK,NK_RNA,NK,NK_RNA
8115_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8116_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
8117_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8118_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8119_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8120_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8121_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8122_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8123_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8124_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8125_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
8126_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8127_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8128_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8129_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8130_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
8131_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8132_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8133_RNA,Treg,Treg_RNA,CD4,CD4_RNA
8134_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8135_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8136_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8137_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8138_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
8139_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8140_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8141_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8142_RNA,NK,NK_RNA,NK,NK_RNA
8143_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8144_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8145_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8146_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
8147_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8148_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8149_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8150_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8151_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8152_RNA,Treg,Treg_RNA,CD4,CD4_RNA
8153_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8154_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8155_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8156_RNA,NK,NK_RNA,NK,NK_RNA
8157_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8158_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8159_RNA,NK,NK_RNA,NK,NK_RNA
8160_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8161_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8162_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8163_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8164_RNA,Treg,Treg_RNA,CD4,CD4_RNA
8165_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8166_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
8167_RNA,Treg,Treg_RNA,CD4,CD4_RNA
8168_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8169_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
8170_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8171_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8172_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8173_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8174_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8175_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8176_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8177_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8178_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8179_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8180_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8181_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
8182_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
8183_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8184_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8185_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
8186_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8187_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8188_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8189_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8190_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8191_RNA,NK,NK_RNA,NK,NK_RNA
8192_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8193_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8194_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
8195_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8196_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8197_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8198_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8199_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
8200_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8201_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8202_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
8203_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8204_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8205_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8206_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8207_RNA,NK,NK_RNA,NK,NK_RNA
8208_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8209_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
8210_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8211_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
8212_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8213_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8214_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
8215_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8216_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8217_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
8218_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
8219_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8220_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8221_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
8222_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8223_RNA,Plasma,Plasma_RNA,B Cells,B Cells_RNA
8224_RNA,gdT,gdT_RNA,CD8,CD8_RNA
8225_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8226_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8227_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8228_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8229_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8230_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8231_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
8232_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8233_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8234_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
8235_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
8236_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
8237_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
8238_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
8239_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
8240_RNA,NK,NK_RNA,NK,NK_RNA
