Index,cell_type_00,cell_type_01,cell_type,cell_type_02
9140_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9141_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9142_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9143_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9144_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9145_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9146_RNA,Treg,Treg_RNA,CD4,CD4_RNA
9147_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9148_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9149_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9151_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9152_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9153_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9158_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
9159_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9161_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9162_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9163_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9164_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9165_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9168_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9170_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9171_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9173_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9174_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9176_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9177_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9178_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9179_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9180_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9181_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9182_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9183_RNA,gdT,gdT_RNA,CD8,CD8_RNA
9184_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9186_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9187_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9189_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9190_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9191_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9193_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9195_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9197_RNA,NK,NK_RNA,NK,NK_RNA
9198_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9199_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9201_RNA,NK,NK_RNA,NK,NK_RNA
9202_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9203_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9204_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9207_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9209_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9211_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9212_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9215_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9216_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9217_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9218_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
9219_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9220_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9221_RNA,NK,NK_RNA,NK,NK_RNA
9222_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9223_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9224_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9226_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9227_RNA,NK,NK_RNA,NK,NK_RNA
9228_RNA,NK,NK_RNA,NK,NK_RNA
9229_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9231_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9233_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9234_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9236_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9237_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9238_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9240_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
9241_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9245_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9246_RNA,gdT,gdT_RNA,CD8,CD8_RNA
9250_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9251_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9252_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9253_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9254_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9255_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9256_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9257_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9259_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9260_RNA,Treg,Treg_RNA,CD4,CD4_RNA
9261_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9264_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9265_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9266_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9267_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9268_RNA,NK,NK_RNA,NK,NK_RNA
9269_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9271_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9273_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9274_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9275_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9276_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9277_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9279_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9280_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9283_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9284_RNA,gdT,gdT_RNA,CD8,CD8_RNA
9285_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9286_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9287_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9288_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9289_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9292_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9293_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
9295_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
9296_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9298_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9299_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9300_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9301_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9302_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9305_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9306_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9307_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9308_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9309_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9311_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9313_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9314_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9315_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9317_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9318_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9319_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9320_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9321_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9322_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9324_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9326_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9327_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9328_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9329_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9330_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
9331_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9332_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9333_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9334_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9339_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9340_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9343_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9344_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9345_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9347_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9348_RNA,NK,NK_RNA,NK,NK_RNA
9350_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9351_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9352_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9353_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9355_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9357_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
9358_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9360_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
9363_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9364_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9365_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9366_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9367_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9368_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9369_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9371_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9372_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9373_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9376_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9377_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9379_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9381_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9383_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9384_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
9385_RNA,NK,NK_RNA,NK,NK_RNA
9386_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9387_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9390_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9391_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9392_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9394_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9396_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9397_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9398_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9399_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9400_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9401_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9402_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9403_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9404_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9406_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9408_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9409_RNA,NK,NK_RNA,NK,NK_RNA
9410_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9411_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9412_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
9413_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9414_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9415_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9418_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9419_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9420_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9421_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9427_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9430_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9432_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9433_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9434_RNA,gdT,gdT_RNA,CD8,CD8_RNA
9435_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9438_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9439_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9440_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9441_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9443_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9444_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9447_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9448_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9449_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
9450_RNA,Treg,Treg_RNA,CD4,CD4_RNA
9452_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9453_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9454_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9455_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9456_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9458_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9459_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9460_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9461_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9462_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9465_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9466_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9467_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9469_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9470_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9472_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9473_RNA,NK,NK_RNA,NK,NK_RNA
9475_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9476_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9477_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9478_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9479_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9480_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9481_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9483_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9484_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9485_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9486_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9487_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9488_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
9489_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9491_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9492_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9493_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9494_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9495_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9497_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9498_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9499_RNA,Treg,Treg_RNA,CD4,CD4_RNA
9501_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9503_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9504_RNA,NK,NK_RNA,NK,NK_RNA
9505_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9506_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9507_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9508_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9512_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9513_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9514_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9515_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9516_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9518_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9520_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
9521_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9522_RNA,Plasma,Plasma_RNA,B Cells,B Cells_RNA
9523_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9525_RNA,NK,NK_RNA,NK,NK_RNA
9527_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9528_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9529_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9530_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9532_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9533_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9534_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9535_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9536_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
9537_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9538_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9539_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9540_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9541_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9542_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9546_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
9547_RNA,gdT,gdT_RNA,CD8,CD8_RNA
9549_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
9550_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9551_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9552_RNA,NK,NK_RNA,NK,NK_RNA
9553_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9554_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9556_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9557_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9558_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9559_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9560_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9562_RNA,NK,NK_RNA,NK,NK_RNA
9563_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9564_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9565_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9566_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9567_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9568_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9569_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9571_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9572_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9574_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
9575_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9576_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
9577_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9579_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9580_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9582_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9585_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
9586_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9587_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9588_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9589_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9590_RNA,NK,NK_RNA,NK,NK_RNA
9591_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9593_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9594_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9595_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9596_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9597_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9598_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9601_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9602_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9603_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9604_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
9607_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
9608_RNA,NK,NK_RNA,NK,NK_RNA
9610_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9611_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
9612_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9614_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9616_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9617_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
9618_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
9624_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9625_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
9629_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9631_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9632_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
9633_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
9635_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
